Lambda,F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0.20408163265306123,-0.004690925891807769,0.006041568218760962,0.000576579183309683,54,30,78,0,45,33,88,81,18,41,0.0947735308706631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019298426539387934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14610581231017553,0.0,0.0,0.1620057945109042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016918356240888,0.0,0.0,0.0,0.023660829194395588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11958003949563462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08501528500759942,0.0,0.0,0.10518582132645296,0.0,0.0,0.0,0.0,0.0,0.0,0.14420527718237783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22448979591836735,-0.004849932610658501,0.006433849674315291,0.0006217808819740467,95,1,33,21,22,72,84,41,81,31,0.0,0.0749774140228594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944238889003173,0.1074203191452846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08073995541914795,0.0,0.17346692103942943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16204976205103253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011872540029074485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14310268173468937,0.0,0.0,0.01626212421243639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13568439344572852,0.0,0.0
0.24489795918367346,-0.004581311919264308,0.006308194063041665,0.0007432413573825404,81,0,69,19,77,42,33,84,3,88,0.012454078365400793,0.0,0.0,0.22180759064230798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08234760618985348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1690893635331282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1528955912915226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018432975097693198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020098293215151754,0.0,0.0,0.0,0.2514862455693186,0.0,0.0,0.05920200314706897,0.0,0.0,0.0,0.012186252948554372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2653061224489796,-0.004640690444090965,0.006667519694305532,0.0009720674795801424,11,33,81,92,17,66,23,68,16,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015840424022136354,0.0,0.0,0.0,0.0,0.05105612971872764,0.03329045455439449,0.0,0.0,0.0,0.0,0.0,0.014680543845494724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20527198847212097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033693157094450026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07680340495519805,0.0,0.07184991853365343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30951918534238715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18799479346143727,0.0,0.0,0.0,0.0,0.0
0.2857142857142857,-0.004167419639991503,0.006126473535027258,0.0007302150975978841,94,83,60,33,15,51,95,48,41,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10810085766091641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18349966061157458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591458411108315,0.0,0.0,0.0,0.0,0.0,0.0,0.14914692336377045,0.0,0.0,0.061609949535755174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0532534699113848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19022689903848314,0.0,0.046088497573053444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03633656831075343,0.0125913328834772,0.0,0.0
0.30612244897959184,-0.004287145350109085,0.006545063512209145,0.0008308024839843849,21,83,92,33,76,81,13,88,41,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17500285322380346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14091217633547332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13092302602562067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15370758174542315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02496701326783176,0.0,0.0,0.0,0.0,0.17176358508631498,0.0557712004471413,0.05261959192235229,0.0,0.0,0.0,0.0,0.04108055259615296,0.0,0.0,0.0,0.05325241934988618,0.0,0.0,0.0,0.0,0.0
0.32653061224489793,-0.004015056061949494,0.006248054778471961,0.000590503790878096,33,58,75,53,54,88,32,15,81,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19456749462338124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017390356700055294,0.1457221085089467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09975786458760905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041006707181075755,0.05367694562325026,0.0,0.0,0.0,0.0586644619644223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057869711345399935,0.0,0.0,0.0,0.0,0.0,0.16333908774217426,0.0,0.0,0.0,0.0,0.0,0.0,0.16800526172368535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3469387755102041,-0.003903697601457656,0.006312834654234686,0.0006311486155344006,75,81,51,1,41,33,95,90,66,26,0.0,0.11046446285414403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013676327329713713,0.0,0.0,0.0,0.0,0.0,0.0,0.17486022585157232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13224630249846697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416809821334998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1339825928146014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03440795427863349,0.0,0.0,0.0,0.0,0.0,0.14367584451385734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13535472433949303,0.0,0.0,0.0,0.0,0.06716346730616767,0.0,0.0
0.3673469387755102,-0.003716067787885907,0.0063010749138172496,0.0007358889289958508,34,13,33,81,84,41,44,92,60,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01964432506560408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20764743800965774,0.06240513260220594,0.0,0.0,0.0,0.0,0.0,0.0,0.031066143869696576,0.0,0.0,0.0602857083498709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05379472315058673,0.0,0.0,0.0,0.0,0.12528977210902725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19670022364376366,0.0,0.0,0.034741355820435395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2084251773791518,0.0,0.0,0.0,0.0,0.0
0.3877551020408163,-0.00355854578105732,0.0062921696972943935,0.0007577025077380582,81,23,61,74,41,63,15,33,75,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16464816193986434,0.0,0.0,0.0,0.02473003984681187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015018559235061374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287760028649921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3242752631273834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11971579954765697,0.0,0.014331985228465502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01273310049925745,0.07596105379442931,0.0,0.0,0.0,0.0,0.0,0.2198100339160777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40816326530612246,-0.0037610277300436064,0.006903372998340697,0.0007953729089871755,60,0,94,69,75,27,81,19,33,41,0.01712339933302677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07154002083519963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03226824554438475,0.0,0.0,0.0,0.0,0.0,0.19071354915457672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1784680755711181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08834840279715064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027672982248079174,0.0,0.0,0.0,0.0,0.0,0.15605895556919344,0.0,0.0,0.0,0.0,0.0,0.22668323207288898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011123136874381897,0.0,0.0,0.0
0.42857142857142855,-0.0033785526331121655,0.006402191996707374,0.0006529665183481127,36,91,48,97,88,41,81,82,8,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038076706439630494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17089083260702478,0.0,0.0,0.0,0.0,0.233455923624421,0.0,0.0,0.0,0.0,0.0,0.0,0.013027813148115918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01871482204717265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204254925459736,0.016809382505904743,0.0,0.0,0.0,0.0,0.0,0.2559911910407043,0.0,0.0,0.017002163262852414,0.0,0.0,0.0,0.0,0.0,0.03177623986443766
0.4489795918367347,-0.003086429455339128,0.006204938864709431,0.0007408320925244252,29,92,30,6,81,27,2,33,1,75,0.0,0.16344690869444334,0.03229150176150864,0.0,0.0,0.0,0.23238414286136064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018870714728475464,0.0,0.023172133595086672,0.012501563670750287,0.0,0.0,0.1354255919466074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017461755951997532,0.0,0.0,0.0,0.0,0.0,0.26879709381343264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0956485929763374,0.0,0.0,0.0,0.0,0.0
0.46938775510204084,-0.0030543285098358682,0.006403272242711181,0.0007314339708057888,66,32,44,46,88,33,19,81,13,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2224989382590965,0.0,0.0,0.0,0.0,0.0,0.07396822919470836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019208856299306826,0.19882088492923178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02391015331413645,0.0,0.14515960258366423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013304683328282272,0.0,0.0,0.0,0.0,0.0,0.0,0.013516102470441778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12664233877670983,0.0,0.0,0.0,0.0,0.0,0.0,0.16297021084442206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4897959183673469,-0.0027286733381259943,0.005900902868630892,0.0005757324228166073,93,66,10,84,82,81,22,53,41,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09992993296668728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13613693539495061,0.0,0.0,0.0,0.021458272408289143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18784381149903343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04177032344360346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07401263858096037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20310059169629477,0.09649468721315238,0.0,0.0657447844030944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07350802239393427,0.0,0.0,0.0,0.0
0.5102040816326531,-0.0025608058531628175,0.005734292212988997,0.0004857410522703143,81,23,96,82,30,13,52,88,38,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01437784420085966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015133095913845823,0.0,0.0,0.0,0.0,0.0,0.0,0.09883121200062998,0.0,0.0,0.15734655848400092,0.0,0.0,0.0,0.0,0.1384353239125783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05773271325383083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180196039841585,0.16069251023955763,0.0,0.0,0.0,0.0,0.0,0.1229577086090094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05429699354410257,0.0
