Lambda,F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0.20408163265306123,-0.004268767505984271,0.005490396842868361,0.0004955869078636801,68,13,61,56,8,9,28,17,4,75,0.0,0.0,0.0,0.0,0.09241230276990689,0.0,0.0,0.0,0.032099973794881206,0.17153066931160574,0.0,0.0,0.0,0.03540574261211526,0.0,0.0,0.0,0.23870113744879232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06050147108769848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017317677073433405,0.0,0.0,0.0,0.0,0.16900122956944683,0.0,0.0,0.0,0.0,0.0,0.0,0.06542046408555507,0.0,0.0,0.0,0.0,0.0,0.0,0.11760933224656486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22448979591836735,-0.004025065528977554,0.005326273256107747,0.000470015710199474,9,60,17,1,13,75,0,28,14,76,0.08404837062648433,0.1949988545450717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18148231941883006,0.0,0.0,0.0,0.02515748731817408,0.017428221363534488,0.0,0.0,0.1282819219657177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13285128929024684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07239499088438611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09015162902676815,0.07320491556078665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24489795918367346,-0.0038249707321099872,0.0052454342227066415,0.0005547916972296964,56,62,49,18,52,30,28,82,70,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17355140293488772,0.16741296407900977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14256302243297517,0.0,0.013746733327658984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04693077967044233,0.0,0.0,0.15460867111082657,0.0,0.0,0.0,0.020980606865117324,0.0,0.0,0.0,0.0,0.0,0.014513620613710913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16771228659669804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09797991236867314,0.0,0.0,0.0,0.0,0.0,0.0
0.2653061224489796,-0.004072819599684931,0.005788324876704815,0.000677810398216284,56,14,28,9,34,17,65,43,18,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13887008127065278,0.0,0.0,0.0,0.0,0.06272272004787253,0.0,0.0,0.23312540073507734,0.0724805174225502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23972647082345358,0.0,0.0,0.0,0.0,0.0,0.05118254503248763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07204127387999015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03179617647988044,0.0,0.0,0.05149509325122445,0.0,0.0,0.0,0.0,0.0,0.046559721056810915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2857142857142857,-0.003708919604614238,0.005406813508912322,0.0005358151561309711,70,52,28,67,17,74,4,82,46,54,0.0,0.0,0.0,0.0,0.16962026266039446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1761512340239891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1735573249682087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026717019011932505,0.0,0.0,0.0,0.0,0.0,0.19438079535744138,0.0,0.050402148398719024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026680945374710427,0.0,0.0,0.09618675440816724,0.0,0.0,0.0,0.03081736444079404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055486151355643186,0.0,0.0,0.0,0.0,0.0,0.0
0.30612244897959184,-0.003716286176916234,0.0056111492528309725,0.000578736795157173,17,79,43,25,71,81,4,36,6,70,0.0,0.0,0.0,0.0,0.07900048618879538,0.0,0.03709791570297575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27080629888858687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029103162888550936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14469376812610074,0.0,0.0,0.0,0.0,0.0,0.0,0.012474064645979865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2452931783270283,0.06849850636354293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546941519207036,0.0,0.05833846694773564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32653061224489793,-0.0033040290933800997,0.00513430181407308,0.00047090839304917396,88,41,4,54,5,9,17,60,59,1,0.0,0.11850207923248784,0.0,0.0,0.10390603902471408,0.051437200878464796,0.0,0.0,0.0,0.12738562550768018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2058137989954597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05616272575729326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1463128953270281,0.0,0.0,0.0,0.0,0.04863782266030268,0.10917323876099254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032668573855576796
0.3469387755102041,-0.003259712837531171,0.005197922503761672,0.0003886818283144793,87,82,9,46,13,17,81,74,1,59,0.0,0.24768115627419834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060864735039598675,0.0,0.0,0.0,0.017772931439001338,0.0,0.0,0.0,0.26214587979728593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06150952535570147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12114783516022942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07532981346542283,0.0,0.0,0.0,0.0,0.0,0.0,0.09349978834370466,0.03877577352862153,0.0,0.0,0.0,0.0,0.021272561596235806,0.0
0.3673469387755102,-0.0032970506712212697,0.00556337512207287,0.0006060636608009306,8,16,43,67,28,78,21,17,68,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07324411172810477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02518445468004319,0.24379527000829906,0.0,0.0,0.0,0.09821658802367174,0.0,0.0,0.0,0.0,0.0,0.0,0.18982883324619823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16341611858288366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03370132794790824,0.0,0.0,0.0,0.0,0.0,0.05392521005654508,0.10350327732504026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015184808401305847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3877551020408163,-0.0032177817432637213,0.005620341274516531,0.0005757333060828216,17,76,62,19,85,31,9,86,65,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31382964631212823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3495038322766684,0.0,0.04391262695869048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013752679116714335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033216990633030616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01528313872952889,0.0,0.0,0.05159281303778263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216826110643761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335194196878199,0.023706242183260305,0.0,0.0
0.40816326530612246,-0.00290729576027317,0.00534793696678519,0.0006316339891692608,81,22,50,18,9,48,28,17,72,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285012770956287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18114756342167782,0.09531830866299405,0.0,0.0,0.0,0.058226063604940086,0.0,0.0,0.0,0.0,0.0,0.1970646117185491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08359336181843441,0.0,0.020464791408747234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10047209709442269,0.0,0.0,0.01566263530160636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11954928987299966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42857142857142855,-0.0029068658182262,0.005506284436964173,0.0005590256734244296,52,40,50,61,17,9,60,0,14,28,0.10822949587619969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18496802098318757,0.0,0.0,0.0,0.0,0.07920959577517189,0.0,0.0,0.23279721100767933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16602093352220476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040976562377313966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017963725378205037,0.0,0.03654938500941787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04858816818175766,0.08469690188886221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4489795918367347,-0.002629346634060451,0.005187989752143843,0.0005108062835873482,50,56,1,70,14,28,45,21,17,19,0.0,0.1436623667866406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10807969867800153,0.0,0.0,0.236326803054815,0.0,0.021585780301974188,0.0,0.09104859371460249,0.0,0.0,0.0,0.0,0.0,0.0,0.19356931636346833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03361980214765619,0.0,0.0,0.0,0.0,0.10331928667965141,0.0,0.0,0.0,0.0,0.0,0.05278652733956988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160018249336204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46938775510204084,-0.002449220661764847,0.005008752004202067,0.0004441625949033126,77,86,9,68,1,39,54,79,17,71,0.0,0.17086529825753283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09900182519623163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17885951333845918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011821654647249547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1926349435623146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050682915016907276,0.0,0.0,0.1541971527949578,0.0,0.0,0.0,0.0,0.0,0.036844456774560455,0.0,0.07112388983394448,0.0,0.0,0.0,0.0,0.0,0.0,0.033968350577842296,0.0,0.0
0.4897959183673469,-0.002442037482886166,0.005430381482160041,0.0006708208496907866,17,70,61,5,29,34,43,0,3,28,0.014496467642483305,0.0,0.0,0.02547644463520276,0.0,0.23114636051510495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23256026819180983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17279582924887124,0.012658337257498905,0.0,0.0,0.0,0.0,0.049064290998000304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03762522110777169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08639243951797014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13778434088528702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5102040816326531,-0.0024498742196711405,0.005591623390322526,0.0005662049841541885,28,17,55,45,36,65,54,70,20,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18940272071375885,0.0,0.0,0.024926821642815532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21445226439014972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08894295486429082,0.0,0.04376533453011993,0.0,0.0,0.0,0.0,0.0,0.0,0.016071245197981976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13899914385188017,0.026760420154158977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591465775990134,0.0,0.0,0.0,0.0,0.09753251705583076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5306122448979592,-0.002149370400655944,0.005032272968508177,0.0004008895632133386,1,32,71,61,77,74,4,28,36,17,0.0,0.04201069973291886,0.0,0.0,0.06791168535898441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1949093607886834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12826635101358713,0.0,0.0,0.0,0.03714960387646612,0.0,0.0,0.0,0.18192337208290763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07253671072124183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08162244647121628,0.0,0.0,0.15747853834068487,0.0,0.0,0.036191231613309484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5510204081632653,-0.002075514339080746,0.005241805210883609,0.0005044263712771429,46,69,47,60,4,55,28,17,36,9,0.0,0.0,0.0,0.0,0.03413926269820711,0.0,0.0,0.0,0.0,0.14201829159524504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14896599954569714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15269685463824298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2079833936093596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07729828947198748,0.023883302480253565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06808100818336958,0.0,0.0,0.0,0.0,0.08984394242089964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05508965535673783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5714285714285714,-0.0018883116630966912,0.004966810127712634,0.000420562185365266,43,17,9,83,71,23,70,1,15,59,0.0,0.12627899075809607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696224797336351,0.0,0.0,0.0,0.0,0.0,0.04991058231252254,0.0,0.13691657133717977,0.0,0.0,0.0,0.0,0.0,0.10639507786760216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15524659628987925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04044283612163372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047630111312995445,0.12076434407316129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0467924101932947,0.0,0.0,0.0,0.0,0.0
