Lambda,F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
0.2653061224489796,-0.004519562337429488,0.006308328420217266,0.0004339437379828156,37,28,51,12,45,41,47,48,19,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0951194164858843,0.2285656541627368,0.0,0.0,0.0,0.0,0.0,0.0,0.025089757435539893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2190308900166537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19494219190916298,0.0,0.0,0.0,0.029264124834218017,0.0,0.0,0.0,0.04778480784366425,0.0,0.034983020741609853,0.09473524997185948,0.0,0.0,0.030484886598670838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2857142857142857,-0.003971693647568703,0.0057133798569663965,0.00038252187592553147,41,56,29,28,37,12,14,47,48,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07440916794707675,0.0,0.06759474426584786,0.0,0.0,0.012854127193277201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22502991411987158,0.02770131370469408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2006662189791297,0.0,0.0,0.0,0.012432117996258388,0.0,0.0,0.0,0.0,0.0,0.06430304625161516,0.17519952354014345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13980982600208597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30612244897959184,-0.0037504632437621185,0.005552088984647978,0.0003332217689124965,60,50,1,78,28,63,9,39,37,12,0.0,0.014673582977716575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10327343209263508,0.0,0.0,0.1652731998939274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14070498626873468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18432885044888866,0.0,0.1360533635371238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06927784820791774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14626414775042765,0.0,0.0,0.018212486196662228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02193810262596607,0.0,0.0,0.0,0.0,0.0,0.0
0.32653061224489793,-0.0033842653846099385,0.005177239938005042,0.00031374463176746356,55,37,3,69,52,12,44,28,56,73,0.0,0.0,0.0,0.015254640144772942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2102104017231498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16181604807653832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06777304665399052,0.0,0.0,0.0,0.0,0.0,0.0,0.049147243293888344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07259401320398615,0.0,0.0,0.059286830106537194,0.24942602134914485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03723056151923182,0.0,0.0,0.0,0.07726119392876002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3469387755102041,-0.003571904795749804,0.005689645331942907,0.0004144303312019206,1,67,66,41,51,12,37,78,82,47,0.0,0.18871108073406362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24099759922455755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23143761351631564,0.0,0.0,0.0,0.024119449466935863,0.0,0.0,0.0,0.0,0.0,0.028321627327725966,0.0,0.0,0.0,0.013292946128748746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04511249959406227,0.08087235986974584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014746037845114844,0.0,0.0,0.0,0.13238878629272968,0.0,0.0
0.3673469387755102,-0.0032301953367754868,0.005360035069107587,0.00043786198001868535,45,13,26,1,27,21,37,76,42,12,0.0,0.08163909218684325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15824600692532315,0.017612030439136513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17234167559457178,0.0,0.0,0.0,0.0,0.034191465071342984,0.16376302282270705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22536200869374465,0.0,0.0,0.0,0.0,0.12203843461813445,0.0,0.0,0.01367083666643824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011135426981757764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3877551020408163,-0.003116529358291812,0.005320758926881021,0.00036383311842799195,72,28,39,37,62,12,56,11,49,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1324177944269886,0.14481681497877702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15119686913702504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15592823974222078,0.0,0.13442237314669536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018188620264408803,0.0,0.0,0.0,0.0,0.0,0.0,0.08653408768391356,0.0,0.0,0.0,0.0,0.0,0.07472214487865048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039845326783364936,0.06192772895795552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40816326530612246,-0.003093417601124063,0.005462170093312316,0.00034127351254890426,3,28,1,57,46,12,78,42,37,74,0.0,0.1329699512973447,0.0,0.07444181790945922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13250829804151773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17136631730545684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1515207984226353,0.0,0.0,0.0,0.0,0.01893829288147358,0.0,0.0,0.0,0.14868051915328667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012967426830304819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09461433865564,0.0,0.0,0.0,0.06199223950288125,0.0,0.0,0.0,0.0,0.0,0.0
0.42857142857142855,-0.0027927825462292907,0.005167313207680571,0.0003732583357057503,28,68,0,69,50,55,37,83,40,12,0.02295108825011133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14167441132821226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1842315255425397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285509997045987,0.0,0.0,0.1029343766186074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03564318690508014,0.0,0.0,0.0,0.0,0.05529975508823573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03537806835547474,0.1613888663176069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13194772188953302,0.0
0.4489795918367347,-0.002953584904828445,0.005655693934847011,0.0003626398138307042,42,28,26,81,76,69,37,10,48,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05873535331063543,0.0,0.1974066479242446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10505959458390857,0.0,0.19712300585979756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1110363117414808,0.0,0.0,0.0,0.0,0.040353082720837395,0.0,0.0,0.0,0.0,0.0,0.08768380892889566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024918841283927635,0.0,0.0,0.0,0.0,0.0,0.0,0.11871981849913757,0.0,0.0,0.0,0.0,0.05896353514713483,0.0,0.0,0.0
0.46938775510204084,-0.002753506964320675,0.00553750978974551,0.00039362666442044174,11,12,10,36,67,46,19,7,1,37,0.0,0.11023685876292104,0.0,0.0,0.0,0.0,0.0,0.09010721100388144,0.0,0.0,0.07373559628193234,0.06347235726447335,0.12767169986494578,0.0,0.0,0.0,0.0,0.0,0.0,0.01832939827869999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020474821117599185,0.2494417674475701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04176026642505763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20477002355291932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4897959183673469,-0.002572006485103225,0.005415795234978075,0.00039027346268307757,10,30,82,37,60,40,28,12,1,46,0.0,0.13846025324072234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13334595630023427,0.0,0.09972699511058379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16001381348377905,0.0,0.0511058729798152,0.0,0.0,0.0,0.0,0.0,0.0,0.11743726702722526,0.0,0.0,0.14777070783367616,0.0,0.0,0.0,0.0,0.0,0.07607275076896325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04166764715052902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03439873610447176,0.0,0.0
0.5102040816326531,-0.0026217676452874156,0.005777489207899598,0.00040772505482027923,23,12,4,28,7,1,45,56,37,0,0.04890147788405986,0.026923624843823477,0.0,0.0,0.12477419807508147,0.0,0.0,0.053115144208967645,0.0,0.0,0.0,0.0,0.21344046636784778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07635216637026256,0.0,0.0,0.0,0.0,0.12498405711023727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177271408536691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12016563477520556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034071821827823416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5306122448979592,-0.002381326616466465,0.005462184036673067,0.00034404725525475884,69,7,67,37,36,58,19,12,28,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029768986040365306,0.0,0.0,0.0,0.0,0.15042088231165796,0.0,0.0,0.0,0.0,0.0,0.0,0.12524789135780817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16696905365314926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06654099073318857,0.1598109837649087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08628572939530339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021618698362458603,0.0,0.1688771682897223,0.0,0.0,0.0,0.0,0.0244596160914377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5510204081632653,-0.0023950265022286976,0.005808449630859928,0.0003862812322115643,46,0,77,52,28,37,8,12,1,83,0.06131485069445281,0.10874348958335785,0.0,0.0,0.0,0.0,0.0,0.0,0.08122458015009071,0.0,0.0,0.0,0.12324897004926143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20603615089731084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1900186063886966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12307796886374,0.0,0.0,0.0,0.0,0.0,0.028080792060344112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05245989325990566,0.0,0.0,0.0,0.0,0.0,0.025794698052840022,0.0
0.5714285714285714,-0.0021376440891667224,0.005520881748001048,0.00039978415495902237,73,28,55,37,12,58,7,36,34,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12041604049827338,0.0,0.0,0.0,0.0,0.10834869913818605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10940133219211687,0.0,0.0,0.0,0.0,0.0,0.04423465777481926,0.0,0.048260382707878136,0.19914181309276274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05988765528617105,0.0,0.0,0.03214267491485134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14231800970617517,0.13584873468876602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5918367346938775,-0.0020127428418324194,0.00544631297389652,0.0003552365595910981,39,14,12,28,9,20,58,55,37,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047065525870540754,0.0,0.0,0.17179660962259624,0.0,0.05011156685407319,0.0,0.0,0.0,0.0158585626872868,0.0,0.047990986284643676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1261738519246838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16898097006983798,0.0,0.18733755688217896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09112155015876626,0.0,0.0,0.09356281964539222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
