F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.0033039854354140353,0.009067382267512893,0.002459411396684822,4,28,8,19,12,3,14,25,11,7,0.0,0.0,0.0,0.01,0.6118240231739556,0.0,0.0,0.01,0.18642881242739998,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13174716439864448,0.0,0.0
-0.0033039944025530636,0.009066148830679892,0.0024581600255737654,4,28,8,14,3,11,7,19,12,25,0.0,0.0,0.0,0.01,0.6126974009989705,0.0,0.0,0.01,0.18208193408096365,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13522066492006588,0.0,0.0
-0.003303995734685912,0.00906525324053758,0.002457261771165756,8,4,28,14,25,7,19,11,12,3,0.0,0.0,0.0,0.01,0.6122654645361076,0.0,0.0,0.01,0.1830717839439975,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13466275151989496,0.0,0.0
-0.0033039930045263913,0.00906218926989266,0.0024542032608398778,8,4,28,12,14,25,11,7,3,19,0.0,0.0,0.0,0.01,0.6117550289009916,0.0,0.0,0.01,0.18269636671837858,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13554860438062974,0.0,0.0
-0.0033039833856445162,0.009061569689867217,0.0024536029185781845,25,28,4,8,14,3,12,11,7,19,0.0,0.0,0.0,0.01,0.6121515990186054,0.0,0.0,0.01,0.18068169790234903,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.010006275249953327,0.0,0.0,0.13716042782909224,0.0,0.0
-0.0033039947687035546,0.009066146529688617,0.0024581569922815074,4,8,28,12,14,3,19,11,25,7,0.0,0.0,0.0,0.01,0.6126622184833863,0.0,0.0,0.01,0.18221698827772317,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.1351207932388905,0.0,0.0
-0.003303994324834823,0.009063471343695438,0.0024554826940257927,8,4,28,11,12,25,19,14,7,3,0.0,0.0,0.0,0.01,0.6119843340058588,0.0,0.0,0.01,0.1827923155884928,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13522335040564842,0.0,0.0
-0.003303995942233382,0.009069626364033991,0.0024616344795672265,4,28,8,19,7,12,14,3,11,25,0.0,0.0,0.0,0.01,0.6129416691556162,0.0,0.0,0.01,0.18381126840716686,0.0,0.0,0.01,0.01,0.0,0.010000112146505981,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13324695029071112,0.0,0.0
-0.003303987882929851,0.009063969266218169,0.002455993500358466,8,28,4,12,14,19,11,3,7,25,0.0,0.0,0.0,0.01,0.6125946855160461,0.0,0.0,0.01,0.18080222937840398,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13660308510555003,0.0,0.0
-0.003303996293438885,0.00906817363650437,0.0024601810496266002,4,8,28,3,7,19,14,12,25,11,0.0,0.0,0.0,0.01,0.6128781819677384,0.0,0.0,0.01,0.18293880888384428,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13418300914841724,0.0,0.0
-0.0033039738940300284,0.009067933363253424,0.0024599855751933674,4,28,8,3,14,12,19,25,7,11,0.0,0.0,0.0,0.01,0.6115881055317093,0.0,0.0,0.01,0.18777088330458896,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.1306410111637018,0.0,0.0
-0.0033037821540179545,0.009069721345235635,0.0024621570371997255,4,8,28,14,7,11,19,12,22,25,0.0,0.0,0.0,0.0,0.6128616216664559,0.0,0.0,0.01,0.1831093059039802,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.13402907242956402,0.0,0.0
-0.003303989350671166,0.009061379608061663,0.0024534009067193317,4,8,28,14,19,7,25,12,11,3,0.0,0.0,0.0,0.01,0.6118764062581058,0.0,0.0,0.01,0.18160054643354862,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13652304730834558,0.0,0.0
-0.00330399314860562,0.009068504835028865,0.0024605185378176256,4,28,8,25,19,11,14,7,3,12,0.0,0.0,0.0,0.01,0.6132692415442224,0.0,0.0,0.01,0.18167311534178032,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13505764311399743,0.0,0.0
-0.0033039961859497235,0.009068712483519755,0.002460720111620308,8,4,28,14,11,12,25,3,19,7,0.0,0.0,0.0,0.01,0.612997704589338,0.0,0.0,0.01,0.18288911460152346,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.1341131808091386,0.0,0.0
-0.0033037810158027935,0.009071492882248606,0.0024639308506430187,4,28,8,11,19,22,14,7,12,25,0.0,0.0,0.0,0.0,0.612886747685832,0.0,0.0,0.01,0.1843764098078008,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.13273684250636747,0.0,0.0
-0.0033039964728150397,0.00906744228815436,0.00245944934252428,4,8,28,3,11,12,25,7,19,14,0.0,0.0,0.0,0.01,0.612623810204245,0.0,0.0,0.01,0.18336463346943982,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.1340115563263152,0.0,0.0
