F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
-0.003594484678397219,0.00841274590778406,0.0012237765509896235,33,41,81,88,13,75,35,42,1,22,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23159946944409293,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.2317054574921262,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3180709530306419,0.0,0.0,0.0,0.0,0.0,0.0,0.158624120033139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003594476473201039,0.008422670861400309,0.0012337179149982305,81,22,33,88,41,42,1,13,75,35,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010023008819299701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23368937000878537,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23311145261824975,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3203560790932616,0.0,0.0,0.0,0.0,0.0,0.0,0.15282008946040365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035944826164904173,0.008421564086020334,0.0012325988530395,81,88,33,41,42,22,1,13,75,35,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23034210551965612,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23590825324128348,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.32047531541825414,0.0,0.0,0.0,0.0,0.0,0.0,0.1532743258208063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003594481249493349,0.008411286755261394,0.0012223242562746967,81,33,88,1,41,75,35,22,42,13,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23180897589802227,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23244319016315104,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3166765682093351,0.0,0.0,0.0,0.0,0.0,0.0,0.15907126572949165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035944561983128538,0.008410683146698864,0.001221770750073156,41,22,1,33,88,81,13,42,75,35,0.0,0.010006879349451533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010006132015299934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23028142976010235,0.0,0.010008921553554352,0.0,0.0,0.0,0.0,0.0,0.23212638550151465,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3178121582028067,0.0,0.0,0.0,0.0,0.0,0.0,0.1597580936172706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035944807115975658,0.008411426825511027,0.0012224654023158957,81,41,88,33,75,22,42,35,13,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23240864580194945,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23146666853046302,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3169535209728015,0.0,0.0,0.0,0.0,0.0,0.0,0.159171164694786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035944785809526344,0.00841146842468944,0.0012225112627841713,88,13,41,33,81,75,22,1,42,35,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010002508386662149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2311486210232264,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.2325645746616161,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.31719983099309473,0.0,0.0,0.0,0.0,0.0,0.0,0.15908446493540068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035944958218285285,0.008418922302262129,0.0012299306586050717,81,88,33,41,1,22,35,42,13,75,0.0,0.010006141628086324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23325013777377157,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.2336808092691968,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.31844486030254704,0.0,0.0,0.0,0.0,0.0,0.0,0.1546180510263983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035944954936489868,0.008415424501833475,0.0012264335145355013,33,81,88,41,35,13,22,1,75,42,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23271466869443458,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.2323408943628345,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3180727875524955,0.0,0.0,0.0,0.0,0.0,0.0,0.15687164939023557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003594474626771591,0.008410831299435472,0.0012218820458922896,81,33,41,88,22,35,75,42,13,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2306135458035711,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23241990572529095,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.31740600124961615,0.0,0.0,0.0,0.0,0.0,0.0,0.1595605472215218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035944973373690558,0.00841622272921866,0.0012272280544805485,33,41,88,81,42,35,13,1,22,75,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325015338937037,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23290737303010384,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.31823909172335885,0.0,0.0,0.0,0.0,0.0,0.0,0.15635200135283375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035944981263050617,0.008418922331945838,0.0012299260793357145,88,41,81,33,42,1,35,13,75,22,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2326755118901174,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23437694908464896,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.31840989369673633,0.0,0.0,0.0,0.0,0.0,0.0,0.15453764532849737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035944752542031826,0.00841032487183694,0.0012213743634305744,88,33,81,41,75,35,1,22,42,13,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23185921558838507,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23176107434206303,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3166377989267388,0.0,0.0,0.0,0.0,0.0,0.0,0.15974191114281316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00359448637299781,0.008412582578049532,0.0012236098320539117,33,41,88,81,75,13,35,22,42,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23196843093384908,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23208737317607042,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3174360689701743,0.0,0.0,0.0,0.0,0.0,0.0,0.1585081269199063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035944975706121264,0.008416479798337333,0.0012274846571130804,33,88,41,81,42,35,22,75,13,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23215741203372503,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23346931199745322,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3182450639523716,0.0,0.0,0.0,0.0,0.0,0.0,0.1561282120164502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035944912792555133,0.008413900911080576,0.0012249183525695493,33,81,88,41,42,35,13,1,22,75,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2318973842156243,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23416436901666413,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3166976840085293,0.0,0.0,0.0,0.0,0.0,0.0,0.1572405627591823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035944676706574476,0.008409075193661767,0.001220139852346872,41,88,33,81,42,22,1,13,75,35,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23162615692071387,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23183908809749895,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.31615165132143613,0.0,0.0,0.0,0.0,0.0,0.0,0.16038310366035105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003594498570260067,0.008417811690487562,0.0012288145499674285,81,33,41,88,13,22,42,1,35,75,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23256796853478154,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.2331880709956935,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3187736312824406,0.0,0.0,0.0,0.0,0.0,0.0,0.15547032918708448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003594487861543467,0.008412724449091311,0.0012237487260043768,81,33,88,41,1,13,22,75,42,35,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2323107466001604,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23231601441379873,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.31707865551321796,0.0,0.0,0.0,0.0,0.0,0.0,0.15829458347282285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
