F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.003303996192050573,0.00906792789691119,0.0024599355128100435,8,4,28,25,14,7,19,12,3,11,0.0,0.0,0.0,0.01,0.6128551848706448,0.0,0.0,0.01,0.1828389242559129,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.1343058908734424,0.0,0.0
-0.0033037768416445774,0.009061258811117029,0.0024537051278278738,4,8,28,11,25,12,19,7,22,14,0.0,0.0,0.0,0.0,0.6112355002181381,0.0,0.0,0.01,0.1829137180399593,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.13585078174190257,0.0,0.0
-0.0033039951536294075,0.009065241119584143,0.0024572508123253275,28,4,8,19,12,14,3,25,11,7,0.0,0.0,0.0,0.01,0.6123943395846465,0.0,0.0,0.01,0.18256124295905224,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.1350444174563012,0.0,0.0
-0.0033039960856727935,0.009069505513236657,0.00246151334189107,4,8,28,11,19,14,25,12,7,3,0.0,0.0,0.0,0.01,0.6129178207697858,0.0,0.0,0.01,0.18381075037810357,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13327142885211063,0.0,0.0
-0.003303996492054593,0.009068027526323517,0.0024600345422143314,4,28,8,14,19,11,12,3,25,7,0.0,0.0,0.0,0.01,0.6127661696894696,0.0,0.0,0.01,0.18326186574042794,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13397196457010246,0.0,0.0
-0.003303994742119466,0.009072239581432209,0.002464250097193277,4,8,28,11,19,14,3,7,12,25,0.0,0.0,0.0,0.01,0.6136253849556905,0.0,0.0,0.01,0.18316536069020276,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.1332092543541067,0.0,0.0
-0.003303780669321778,0.009070026054281186,0.002462464715637629,4,28,8,19,14,12,22,7,11,25,0.0,0.0,0.0,0.0,0.6125262981965724,0.0,0.0,0.01,0.1846484421912978,0.0,0.0,0.01,0.01,0.0,0.010000203004533288,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.13282505660759666,0.0,0.0
-0.003303993458527303,0.009070451494937556,0.0024624645778829504,4,8,28,12,14,3,19,7,25,11,0.0,0.0,0.0,0.01,0.6128325927872079,0.0,0.0,0.01,0.18487100658530936,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.1322964006274827,0.0,0.0
-0.003303986670841008,0.009064317936627483,0.0024563445949454667,4,8,28,11,25,7,19,14,12,3,0.0,0.0,0.0,0.01,0.6116360383450861,0.0,0.0,0.01,0.18481566694896248,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.010021016248305419,0.0,0.0,0.1335272784576461,0.0,0.0
-0.0033039866202246087,0.009062032442013018,0.0024540592015638,4,8,25,19,28,11,14,3,12,7,0.0,0.0,0.0,0.01,0.6114352172097848,0.0,0.0,0.01,0.18383679527513744,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01002216282139145,0.0,0.0,0.13470582469368653,0.0,0.0
-0.003303996313324316,0.009068415106582543,0.002460422479933911,8,4,28,25,19,11,3,14,7,12,0.0,0.0,0.0,0.01,0.6129157626654409,0.0,0.0,0.01,0.18297868770985987,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13410554962469937,0.0,0.0
-0.003303995985593805,0.00906924020491419,0.0024612482337265803,28,4,8,11,19,12,7,3,14,25,0.0,0.0,0.0,0.01,0.6131216156909177,0.0,0.0,0.01,0.18281378190018327,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13406460240889911,0.0,0.0
-0.0033039937178935804,0.009062979201892293,0.002454991766105132,4,8,19,28,7,11,12,3,14,25,0.0,0.0,0.0,0.01,0.6119238442963816,0.0,0.0,0.01,0.18264840977208044,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13542774593153808,0.0,0.0
-0.003303995770344465,0.009069427416033242,0.002461435875344312,8,28,4,12,3,14,11,19,25,7,0.0,0.0,0.0,0.01,0.6131875958882865,0.0,0.0,0.01,0.18270141139381524,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13411099271789811,0.0,0.0
-0.0033039944985222246,0.00906635876620289,0.0024583697691584407,4,28,8,11,19,25,7,14,3,12,0.0,0.0,0.0,0.01,0.6127354421615342,0.0,0.0,0.01,0.18209572740482796,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13516883043363784,0.0,0.0
-0.003303988307660797,0.009062836085771778,0.0024548594704501842,4,28,8,19,11,12,14,3,7,25,0.0,0.0,0.0,0.01,0.6123100409450669,0.0,0.0,0.01,0.1810362088452078,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.1366537502097254,0.0,0.0
-0.0033039932650652352,0.009070116177974843,0.0024621296478443727,4,8,28,11,7,19,14,12,25,3,0.0,0.0,0.0,0.01,0.6127432813387986,0.0,0.0,0.01,0.18496001061370365,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.1322967080474977,0.0,0.0
-0.003303993972271592,0.00907076661613622,0.0024627786715930356,4,8,28,7,11,12,14,3,25,19,0.0,0.0,0.0,0.01,0.6135919214774568,0.0,0.0,0.01,0.18216070610016763,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13424737242237555,0.0,0.0
