F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
-0.003323219024876387,0.007837476255036105,0.0011910382052833309,17,70,9,1,28,8,54,81,43,36,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.058760830871791986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.838865699202745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032373469925463104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323219126932332,0.007837688074556311,0.0011912498206916474,36,17,70,9,43,28,81,54,8,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05882950488321722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8390496342645478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03212086085223503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323218928909101,0.007837788480516611,0.001191350622698409,17,28,9,54,36,1,81,8,70,43,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05841301795802834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389638838802008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03262309816177079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003322392322197736,0.007835632288909985,0.0011908476445145135,1,17,9,28,36,8,70,81,43,52,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05674165928125849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8404494188979013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032808921820840276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232181278710308,0.00783751902327014,0.0011910827675280793,43,17,36,9,28,70,8,81,54,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0581113922869083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8386473787916429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033241228921448825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003322392271839578,0.007835822858892949,0.0011910383152137927,17,28,9,70,8,1,43,52,81,36,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05641298793686998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8404645253860573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03312248667707274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323218579006521,0.007837203747053725,0.001190766589040684,17,28,1,9,36,81,43,54,8,70,0.0,0.010000493391535446,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.058687625755038275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8386354881451359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03267639270829043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232185010576014,0.007837037722718094,0.001190600720602891,17,28,1,70,9,8,36,54,43,81,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05865170997983396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8384976271283621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032850662891803925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323218526227808,0.007837461076276496,0.0011910240238208797,17,9,28,36,54,81,1,8,43,70,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05834025482625284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8386924373802938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03296730779345343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323218709142657,0.007838353586263159,0.0011919161679778446,9,28,17,36,81,8,43,54,70,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0590432646211387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8396267638192642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031329971559597165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232184801611315,0.0078393035822681,0.001192866621945838,28,17,9,1,43,81,54,70,8,36,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.057907045814624386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8398954884758939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03219746570948167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033224623013065565,0.007840940779612384,0.0011960161769992714,17,28,9,43,81,36,1,70,8,18,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.057485853757818846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8417534958059001,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030760650436281088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323205493934149,0.007837779944107958,0.0011913689562396605,17,9,81,1,70,28,36,8,43,54,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05790070439657338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8388048105926621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332432798342082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010051205176556376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232190579005915,0.007837577393161824,0.0011911392773606413,17,9,28,1,36,43,54,81,8,70,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.059071749995591144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8390606391520742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03186761085233477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00332321902317023,0.007837608592678836,0.0011911705463383757,9,17,28,81,1,43,8,54,70,36,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05863566490907461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389158863209943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03244844876993102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232061969371207,0.007837288964340312,0.0011908765704660706,17,9,28,1,8,43,81,54,70,36,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05862955801867945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8386997645142448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326554892562571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01001518821081876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033223042675753,0.00783535292534579,0.00119074439019519,17,28,9,8,36,70,54,52,43,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.057432181183553616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8401507770995319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03241704171691462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323219083771296,0.007838206339019823,0.0011917681714772312,17,9,28,81,54,8,43,1,36,70,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05842205009454015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392780378950141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03229991201044587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323218619065881,0.00783869009255811,0.0011922528544263474,28,17,9,70,1,54,36,8,43,81,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05836821553809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8396181857717705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03201220530312437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01000139338701007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323219148883686,0.00783798172599384,0.0011915434282264686,1,17,28,9,81,8,36,43,54,70,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05873938819563206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392332558209512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03202735598341665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
