F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.003303969514181105,0.009054423947653333,0.002446484919291123,8,4,28,7,19,3,14,25,11,12,0.0,0.0,0.0,0.01,0.6108639446897058,0.0,0.0,0.01,0.18017931807372775,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13895673723656657,0.0,0.0
-0.003303995256991162,0.009064912246344476,0.0024569217323621518,4,28,8,11,3,14,12,19,7,25,0.0,0.0,0.0,0.01,0.6119985243135851,0.0,0.0,0.01,0.18384722311979804,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13415425256661684,0.0,0.0
-0.0033039915236463277,0.009072532034977737,0.0024645489876850813,4,8,28,25,14,3,12,11,7,19,0.0,0.0,0.0,0.01,0.6131922001024818,0.0,0.0,0.01,0.18507535351341192,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.1317324463841064,0.0,0.0
-0.0033039901440672175,0.009062011146202866,0.002454030858068431,4,28,8,19,7,14,12,3,11,25,0.0,0.0,0.0,0.01,0.6119948042101391,0.0,0.0,0.01,0.1816266367874305,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.1363785590024304,0.0,0.0
-0.003303996492137213,0.009067801862345674,0.002459808878071248,4,8,28,19,7,11,3,12,25,14,0.0,0.0,0.0,0.01,0.6126781970950739,0.0,0.0,0.01,0.18343014130180546,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13389166160312055,0.0,0.0
-0.0033039927758120105,0.00907402307371857,0.002466037522094549,4,8,28,7,11,19,3,14,12,25,0.0,0.0,0.0,0.01,0.6137566604476918,0.0,0.0,0.01,0.18402885345040232,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13221448610190586,0.0,0.0
-0.0033039964457071986,0.009067230475119903,0.002459237583705505,8,4,28,7,12,19,25,11,3,14,0.0,0.0,0.0,0.01,0.6125799348646418,0.0,0.0,0.01,0.18337208314575584,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13404798198960252,0.0,0.0
-0.0033039943669395406,0.009067560636335743,0.0024595719024566626,4,28,8,19,14,25,11,12,7,3,0.0,0.0,0.0,0.01,0.6129987603653306,0.0,0.0,0.01,0.18199760709672982,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13500363253793957,0.0,0.0
-0.003303994848987077,0.009071197445924753,0.0024632077479505997,4,8,28,19,7,14,25,11,12,3,0.0,0.0,0.0,0.01,0.613152647385936,0.0,0.0,0.01,0.18420098761213335,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.1326463650019308,0.0,0.0
-0.003303960601541069,0.009072820564679689,0.002464899361597551,28,8,4,12,7,3,25,19,11,14,0.0,0.0,0.0,0.01,0.612279356150397,0.0,0.0,0.01,0.18884774640407143,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.12887289744553165,0.0,0.0
-0.003303989071906541,0.009059096086781997,0.0024511179429689152,4,8,28,7,11,3,19,25,12,14,0.0,0.0,0.0,0.01,0.6109781864408131,0.0,0.0,0.01,0.18333451589273736,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.1356872976664495,0.0,0.0
-0.0033039845494523506,0.009057707689187988,0.0024497385902832866,8,28,4,25,3,19,7,11,12,14,0.0,0.0,0.0,0.01,0.6110935467603155,0.0,0.0,0.01,0.18181622892289373,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13709022431679088,0.0,0.0
-0.0033039888614197458,0.00905895481805976,0.0024509770952202683,8,28,4,19,14,12,7,25,3,11,0.0,0.0,0.0,0.01,0.6110024994349148,0.0,0.0,0.01,0.18313112551025537,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13586637505482993,0.0,0.0
-0.0033039964466004693,0.009067479698750061,0.002459486805549122,28,8,4,19,7,12,14,3,25,11,0.0,0.0,0.0,0.01,0.6126773801712667,0.0,0.0,0.01,0.1831851183709591,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13413750145777434,0.0,0.0
-0.00330399568873375,0.009068187106906135,0.0024601957294386355,28,8,4,11,19,3,14,12,7,25,0.0,0.0,0.0,0.01,0.6125572174798665,0.0,0.0,0.01,0.18419743687809664,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.1332453456420369,0.0,0.0
-0.0033039947432659113,0.009064759888749557,0.0024567704022177344,4,8,28,7,11,14,12,3,25,19,0.0,0.0,0.0,0.01,0.6123214955720923,0.0,0.0,0.01,0.182473789754726,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.1352047146731819,0.0,0.0
-0.0033039759436648284,0.009079141329364786,0.002471189442035129,4,28,8,12,14,19,7,25,3,11,0.0,0.0,0.0,0.01,0.6141693966806061,0.0,0.0,0.01,0.1863668836063851,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.12946371971300874,0.0,0.0
-0.003303987418307737,0.00906519224013303,0.002457217403517555,28,4,8,14,11,25,12,7,19,3,0.0,0.0,0.0,0.01,0.6115047406706599,0.0,0.0,0.01,0.185983289081309,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13251197024803113,0.0,0.0
-0.003303994211589309,0.009063057275324766,0.0024550688521461474,4,28,8,14,3,11,12,25,19,7,0.0,0.0,0.0,0.01,0.6118034784806227,0.0,0.0,0.01,0.18317666868612012,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13501985283325724,0.0,0.0
-0.003303996470034379,0.009067588463408072,0.002459595523339314,4,28,8,3,19,11,25,7,12,14,0.0,0.0,0.0,0.01,0.6126874405493343,0.0,0.0,0.01,0.18322978699155074,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13408277245911493,0.0,0.0
