F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
-0.0033231973590763736,0.007838032826517216,0.0011916381083644685,9,36,17,28,1,70,8,43,81,54,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.058136786635029525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839078134938933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03275971080807853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010025367617959012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323219040956232,0.007838146713164004,0.00119170863125154,17,28,9,70,1,81,54,36,43,8,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05854113401360046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839279874831024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03217864011807606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000351037299595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232189720420933,0.007838341859606737,0.0011919039155225501,9,17,70,28,36,43,81,8,54,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.058238543264080705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8393081226896142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03245333404630514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323218484764966,0.007837682162813253,0.00119124519328332,17,36,9,28,8,70,43,54,81,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05909181052788955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391482333441342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03175774317481079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000274724461862,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010001938228703685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232190804662184,0.007837743719313919,0.001191305558381482,17,28,70,9,36,1,8,81,54,43,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05862113410762143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8390107559714991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032368109920879434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232186425963817,0.007838288991901237,0.0011918517067084733,17,9,28,36,1,81,43,70,8,54,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.057990572428805606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391733148099317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03283611276126269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323215121582895,0.007838269079683718,0.0011918388365179285,28,17,9,1,70,36,81,8,43,54,0.0,0.010010997882289745,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05825199366550629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392730003991202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03246338731964475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000620733439021,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232152385552285,0.007837629883875692,0.0011911994067652352,17,28,70,9,1,36,8,43,81,54,0.0,0.010011496852632558,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05898744317755513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83908095864268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031920101327132355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232191495783515,0.007837932721267324,0.0011914944221106214,28,17,9,70,36,43,1,8,81,54,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05875740710568405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392037607048837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03203883218943232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00332321915000699,0.007837997142549409,0.0011915588425354293,28,17,9,1,70,43,8,81,54,36,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05868295055121645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392229821077619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03209406734102156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232166947767105,0.007838702156591184,0.0011922687670377627,9,28,17,36,1,70,43,8,81,54,0.0,0.01000669207804384,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0582666250426122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8395948272185186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032131855660825395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323219006992925,0.007838337895527283,0.0011918998815414336,17,28,36,9,1,54,81,43,8,70,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.058282993490584196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8393222945393355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032394711970080425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323219135545905,0.00783799499638046,0.0011915567252886504,17,28,70,36,9,1,54,43,8,81,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05859714760532182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391883413526317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03221451080355638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000238490198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323218689618017,0.007837702709727622,0.0011912653304915885,9,17,28,36,70,81,8,43,54,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05878850761749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8390463919388725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03216349551218979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01000160493144768,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232187859514525,0.007837886231354757,0.0011914486594518515,17,9,28,1,70,81,8,54,43,36,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05869367424789716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839145920518072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032158946240317086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010001458993713798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232191507179573,0.007837941037013645,0.0011915027355777301,17,28,9,36,70,1,8,43,54,81,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05873669178212517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392019653210313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03206134289684344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232183673555715,0.007837056845350836,0.001190620110639694,17,9,36,28,43,1,8,54,81,70,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05946899089562861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8388279497300253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03170176299031141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010001296384034792,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232184031024297,0.007837905371491321,0.0011914685652864617,28,9,17,36,70,8,54,81,43,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05945704272150046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8394528770416797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031090080236819813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232191174964584,0.007838246381496966,0.001191808146504049,9,17,28,1,36,70,54,8,43,81,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.058529089460859995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8393490333365731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03212187720256699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232190677168283,0.007837903828155647,0.0011914656927219896,17,28,9,70,1,36,81,43,8,54,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05850285013121364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8390842412814997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032412908587286605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
