F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
-0.0033232179431475664,0.007836631214568759,0.0011901953282736262,28,9,17,36,81,1,43,54,8,70,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05999111503813247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.838711235805585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03129764915628246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232174016578414,0.007836804748506676,0.0011903699451909935,28,17,9,81,8,43,70,1,54,36,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.058317237849928476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8381955968125944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03348716533747719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323218789160251,0.00783770977835722,0.0011912722000367187,28,17,9,1,43,54,36,8,70,81,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.058348209729658956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8388804096633345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03277138060700651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323217717436694,0.007838409095580387,0.001191973660706999,17,28,9,70,43,81,1,54,8,36,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05753412612193055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8390868200085849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03337905386948457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232183909385855,0.00783850591836098,0.0011920691364838087,17,9,28,36,43,8,54,1,70,81,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05778503627204723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392554402601484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03295952346780445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323217147441974,0.007838759934138271,0.0011923256392543235,9,28,17,8,54,1,81,36,70,43,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05722952471279738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392303553453532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335401199418495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232172126375584,0.007837847137764102,0.0011914127124889851,17,9,28,81,36,54,70,43,8,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.057614594242878604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8386999982021669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03368540755495452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232189172251376,0.00783840319316269,0.0011919653587124147,28,9,17,36,70,54,1,81,8,43,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05816906169423056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8393269644017111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03250397390405839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323217475872068,0.007837957865199969,0.0011915229134558327,28,9,17,54,43,1,81,8,70,36,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.057921994841846215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389021003797493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033175001350177154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000903428227346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323217921328512,0.007838076285293295,0.0011916404426362715,9,17,28,43,54,70,1,36,8,81,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05774186553600688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389193841196639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333875034432916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003322392050833316,0.00783650476112192,0.0011917206594552882,17,9,28,43,36,70,1,52,8,81,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.056210022133223334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8408933476482756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03289663021850102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323218555123991,0.007839126115658464,0.0011926890054104822,17,28,9,36,8,43,54,1,81,70,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0584510403574776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399730517201772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157590792234513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033231727984721995,0.007838423911676898,0.0011920783147324988,17,9,28,43,54,36,1,8,70,81,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05768580538545315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392370089599873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03302055469281888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.010056630961740696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323219054442164,0.00783744708128494,0.0011910089724006115,28,17,9,54,1,70,8,36,81,43,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05887783999908632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8388890724196788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03223308758123486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232191458005276,0.007837863311165663,0.0011914250195646085,9,17,36,28,8,1,81,54,43,70,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05880212270262226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391693760041796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03202850129319815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232191473458643,0.007837971956272626,0.0011915336615808977,17,28,9,8,81,1,36,43,54,70,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05865958528993921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839195257585736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032145157124324766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232181291497137,0.007838888550439847,0.0011924522921404196,28,9,17,8,81,36,43,54,1,70,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05757091694605081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8394574612772497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03297162177669961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232188748070998,0.007837347414761678,0.001190909665147478,28,17,9,43,54,8,70,36,1,81,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05868256580816287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8387397649444661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032577669247370974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323219149594796,0.007837950923240392,0.0011915126240508002,17,9,28,70,36,43,8,1,54,81,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0586875299971786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391903819917702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03212208801105124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232187613304737,0.00783803775427098,0.0011916002316100323,17,28,9,70,8,43,81,54,1,36,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05816169251123502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8390524245292189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278588295954619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
